latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
54.01615,35.46466,331.34,0.57,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.76,8.76,D
54.03003,30.67889,351.31,0.42,0.37,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.87,12.88,D
54.05582,38.01284,333.06,0.48,0.48,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.66,2.39,D
54.0563,38.02039,333.56,0.48,0.48,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.18,4.55,D
54.06028,38.01205,335.47,0.48,0.48,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.69,3.1,D
54.06651,37.70049,330.1,0.46,0.47,2025-04-19,1047,N,VIIRS,l,2.0NRT,301.22,2.55,D
54.06711,38.04829,355.54,0.48,0.48,2025-04-19,1047,N,VIIRS,n,2.0NRT,302.93,20.21,D
54.07681,35.30777,334.86,0.57,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.68,6.1,D
54.09689,35.63907,335.99,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.05,3.92,D
54.10019,35.43661,347.93,0.57,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,307.89,62.58,D
54.10582,37.95164,367,0.47,0.48,2025-04-19,1047,N,VIIRS,h,2.0NRT,296.2,10.43,D
54.1078,37.94981,367,0.48,0.48,2025-04-19,1047,N,VIIRS,h,2.0NRT,298.05,14.01,D
54.11183,36.3479,340.32,0.41,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.5,4.15,D
54.11471,38.08584,341.72,0.48,0.48,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.48,8.41,D
54.11492,32.99608,346.55,0.48,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.36,11.52,D
54.1161,38.0842,343.42,0.48,0.48,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.52,7.07,D
54.11857,32.99495,342.67,0.48,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.73,11.52,D
54.11885,38.12921,331.14,0.48,0.48,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.96,3.91,D
54.11943,35.42285,329.51,0.57,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.12,4.47,D
54.11951,35.56623,327.34,0.39,0.44,2025-04-19,1047,N,VIIRS,l,2.0NRT,298.54,3.55,D
54.11967,35.42487,329.57,0.57,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.48,2.6,D
54.12405,35.57129,338.21,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.2,3.9,D
54.12456,35.57732,367,0.39,0.44,2025-04-19,1047,N,VIIRS,h,2.0NRT,302.86,8.51,D
54.12859,35.5764,349.36,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.13,8.51,D
54.1291,35.58241,340.88,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.33,8.51,D
54.13037,29.93474,341.55,0.4,0.37,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.41,5.55,D
54.13096,33.52888,336.96,0.49,0.41,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.19,4.26,D
54.13432,36.31064,334.72,0.41,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.9,5.06,D
54.13468,33.52781,345.54,0.49,0.41,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.04,4.26,D
54.1348,36.31699,340.46,0.41,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.3,6.27,D
54.13529,36.32336,340.08,0.41,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.45,6.27,D
54.13749,36.29712,348.34,0.41,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.66,6.91,D
54.13945,36.32248,340.5,0.41,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.61,6.27,D
54.14164,36.29624,339.99,0.41,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.07,4.18,D
54.14213,36.30256,339.43,0.41,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.93,6.79,D
54.1424,36.36063,347.12,0.41,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.45,6.04,D
54.14337,36.37321,328.46,0.41,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.04,4.32,D
54.14483,37.06544,329.82,0.44,0.46,2025-04-19,1047,N,VIIRS,l,2.0NRT,300.68,2.39,D
54.14522,38.11637,344.04,0.48,0.48,2025-04-19,1047,N,VIIRS,n,2.0NRT,295.68,5.14,D
54.14585,37.07928,331,0.44,0.46,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.22,7.41,D
54.14637,37.08632,350.66,0.44,0.46,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.35,8.81,D
54.14704,36.36599,333.56,0.41,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.51,15.06,D
54.1472,35.36379,329.16,0.57,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.93,3.63,D
54.14752,36.37225,356.18,0.41,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,306.25,15.06,D
54.14817,37.08468,355.94,0.44,0.46,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.47,18.33,D
54.15017,38.12312,333.11,0.48,0.48,2025-04-19,1047,N,VIIRS,n,2.0NRT,292.77,5.14,D
54.15065,37.08551,342.62,0.44,0.46,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.19,8.81,D
54.15169,36.37133,344.54,0.41,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.19,15.06,D
54.15195,31.38273,329.54,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.73,8.37,D
54.15873,31.80441,354.87,0.44,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.02,7.75,D
54.1628,31.53775,328.13,0.44,0.38,2025-04-19,1047,N,VIIRS,l,2.0NRT,298.79,2.36,D
54.17191,38.40463,356.62,0.5,0.49,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.07,13.58,D
54.17232,36.41894,330.98,0.42,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.26,3.38,D
54.17477,31.78505,328.4,0.44,0.39,2025-04-19,1047,N,VIIRS,l,2.0NRT,298.77,2.11,D
54.17791,31.81207,343.26,0.44,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.23,4.34,D
54.17869,31.81884,335.98,0.44,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.14,4.34,D
54.18149,49.59271,328.51,0.7,0.75,2025-04-19,1047,N,VIIRS,n,2.0NRT,289.63,6.04,D
54.18221,31.81767,334.61,0.44,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.04,7.33,D
54.18301,31.82445,333.67,0.44,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.98,5.02,D
54.18406,38.93931,330.92,0.52,0.5,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.52,4.45,D
54.18574,31.81651,367,0.44,0.39,2025-04-19,1047,N,VIIRS,h,2.0NRT,300.77,7.33,D
54.18653,31.82329,347.32,0.44,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.41,5.02,D
54.18735,31.81573,353.6,0.44,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.6,10.91,D
54.18812,31.82253,339.71,0.44,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.09,10.91,D
54.18926,31.81533,342.83,0.44,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,302.06,10.21,D
54.19006,31.82213,335.29,0.44,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.86,7.53,D
54.19088,31.81454,331.92,0.44,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.82,10.91,D
54.21591,35.84479,336.3,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.47,4.47,D
54.24802,35.53854,336.41,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.45,3.15,D
54.24901,35.89362,327.33,0.4,0.44,2025-04-19,1047,N,VIIRS,l,2.0NRT,298.76,3.81,D
54.31398,35.68938,337.31,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.91,9.85,D
54.3145,35.69556,367,0.39,0.44,2025-04-19,1047,N,VIIRS,h,2.0NRT,302.6,9.85,D
54.3264,35.25779,352.5,0.57,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.7,8.75,D
54.32692,35.25823,354.16,0.57,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.27,9.75,D
54.33252,34.94584,338.11,0.55,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.47,4.02,D
54.33645,34.94478,334.11,0.55,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.67,4.02,D
54.3483,35.56758,353.99,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.49,9.47,D
54.34879,35.57359,334.4,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,295.95,4.76,D
54.34932,35.56962,367,0.39,0.44,2025-04-19,1047,N,VIIRS,h,2.0NRT,301.44,11.43,D
54.36199,30.85022,341.57,0.42,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.37,4.41,D
54.38986,40.63363,332.77,0.61,0.54,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.3,10.11,D
54.39485,40.63307,356.63,0.61,0.54,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.27,10.11,D
54.3979,32.07338,341.1,0.45,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.96,4.4,D
54.39984,40.63248,340.71,0.61,0.54,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.43,10.64,D
54.40024,40.64214,341.41,0.61,0.54,2025-04-19,1047,N,VIIRS,n,2.0NRT,295.95,17.27,D
54.40569,45.40751,367,0.48,0.64,2025-04-19,1047,N,VIIRS,h,2.0NRT,290.48,6.66,D
54.4057,45.41544,333.97,0.48,0.64,2025-04-19,1047,N,VIIRS,n,2.0NRT,292.21,6.66,D
54.41189,31.668,339.34,0.44,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.51,5.92,D
54.417,33.36674,326.54,0.49,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.3,3,D
54.41893,37.05629,328.88,0.44,0.46,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.38,3.21,D
54.42375,37.06268,341.87,0.44,0.46,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.23,7.26,D
54.42458,33.40385,327.56,0.49,0.41,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.58,2.87,D
54.43491,36.76785,327.51,0.43,0.46,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.32,1.84,D
54.44005,36.92723,333.73,0.44,0.46,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.28,2.58,D
54.46319,29.9076,329.43,0.41,0.37,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.19,1.37,D
54.46656,29.90633,346.26,0.41,0.37,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.67,6.03,D
54.47396,34.0254,346.58,0.52,0.41,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.81,8.21,D
54.47473,34.03345,344.21,0.52,0.41,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.73,6.59,D
54.47854,34.03243,346.83,0.52,0.41,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.19,13.84,D
54.47952,35.95749,336.17,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,300,2.11,D
54.48003,35.96378,327.72,0.4,0.44,2025-04-19,1047,N,VIIRS,l,2.0NRT,298.93,2.11,D
54.48129,35.95541,332.71,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.9,3.75,D
54.48177,35.96171,330.14,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.6,3.76,D
54.49128,32.34807,332.68,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.55,3.89,D
54.50079,32.36716,330.76,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.93,7.53,D
54.50439,33.169,334.91,0.49,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.76,5.04,D
54.50516,33.17654,345.12,0.49,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.85,5.04,D
54.50517,32.37318,343.3,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.36,4.69,D
54.5071,33.61824,330.18,0.5,0.41,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.93,5.17,D
54.50876,32.37202,350.66,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.64,11.37,D
54.50885,33.17543,349.76,0.49,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.7,11.02,D
54.50963,33.18297,349.44,0.49,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,300,19.76,D
54.5104,33.1905,342.22,0.49,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,304.52,19.76,D
54.51051,31.30381,331.23,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.09,2.77,D
54.51161,33.625,346.91,0.5,0.41,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.69,15.22,D
54.5141,33.1894,345.24,0.49,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.2,19.76,D
54.5145,38.08092,344,0.49,0.48,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.37,6.18,D
54.52161,31.46057,331.31,0.44,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.25,4.47,D
54.52433,31.45265,333.12,0.44,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.54,4.47,D
54.5311,32.82952,333.03,0.48,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.42,3.65,D
54.53387,35.82828,335.86,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.37,3.02,D
54.53405,33.05159,332.65,0.48,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.72,2.78,D
54.53437,35.83451,343,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.28,4.7,D
54.53796,35.82737,342.49,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.69,4.29,D
54.53846,35.8336,334.63,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.32,7.07,D
54.53896,35.83984,367,0.4,0.44,2025-04-19,1047,N,VIIRS,h,2.0NRT,302.98,7.07,D
54.54256,35.8327,346.19,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.44,7.07,D
54.54982,35.27864,339.13,0.57,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,302.17,5.4,D
54.55056,35.28756,327.07,0.57,0.43,2025-04-19,1047,N,VIIRS,l,2.0NRT,300.73,5.4,D
54.55307,37.02764,332.64,0.44,0.46,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.78,2.74,D
54.55736,37.02671,357.64,0.44,0.46,2025-04-19,1047,N,VIIRS,n,2.0NRT,302.17,13.54,D
54.57594,37.35106,343.81,0.46,0.47,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.63,7.75,D
54.5959,32.38781,339.49,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.77,7.01,D
54.61404,33.57882,338.84,0.5,0.41,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.87,4.99,D
54.61475,33.54657,338.65,0.5,0.41,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.97,4.25,D
54.61567,46.56146,367,0.53,0.67,2025-04-19,1047,N,VIIRS,h,2.0NRT,294.64,10.25,D
54.6185,33.54549,334.94,0.5,0.41,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.23,4.25,D
54.62226,33.54442,337.87,0.5,0.41,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.03,5.98,D
54.62324,31.22268,338.86,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.54,9.72,D
54.62672,31.22147,345.2,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.13,9.72,D
54.63448,46.14032,328.29,0.51,0.66,2025-04-19,1047,N,VIIRS,n,2.0NRT,293.95,19.21,D
54.6356,32.13909,331.81,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.06,3.61,D
54.63663,46.14894,367,0.51,0.66,2025-04-19,1047,N,VIIRS,h,2.0NRT,297.86,28.08,D
54.63665,46.14063,346.8,0.51,0.66,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.12,28.08,D
54.6367,46.12397,328.16,0.51,0.66,2025-04-19,1047,N,VIIRS,n,2.0NRT,294,6.97,D
54.64064,46.14856,367,0.51,0.66,2025-04-19,1047,N,VIIRS,h,2.0NRT,297.79,53.54,D
54.6407,46.14024,347.41,0.51,0.66,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.43,19.21,D
54.64244,31.51076,335.92,0.44,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.53,3.64,D
54.64285,46.14881,336.61,0.51,0.66,2025-04-19,1047,N,VIIRS,n,2.0NRT,294.79,5.5,D
54.64795,32.38638,334.45,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.47,5.94,D
54.64804,46.41748,333.16,0.52,0.67,2025-04-19,1047,N,VIIRS,n,2.0NRT,295.51,4.92,D
54.65099,46.41742,329.03,0.52,0.67,2025-04-19,1047,N,VIIRS,n,2.0NRT,293.29,5.39,D
54.66956,32.55149,340.98,0.47,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.67,4.33,D
54.67035,32.5588,340.23,0.47,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.2,4.33,D
54.67318,32.17832,330.59,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.1,3.08,D
54.67476,32.56497,350.55,0.47,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,307.59,9.91,D
54.67554,32.57228,329.86,0.47,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.47,9.91,D
54.69545,31.94411,343.85,0.45,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.72,3.73,D
54.6959,48.1944,327.45,0.61,0.71,2025-04-19,1047,N,VIIRS,n,2.0NRT,290.82,4.86,D
54.69623,31.95112,332.81,0.45,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.71,3.73,D
54.70099,31.92775,330.47,0.45,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.51,4.08,D
54.72264,33.05537,330.13,0.49,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.92,3.23,D
54.72477,33.0391,334.01,0.49,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.54,5.09,D
54.72555,33.04666,340.45,0.49,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.34,5.09,D
54.72924,31.3883,334.73,0.44,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.58,2.98,D
54.73014,29.1668,326.66,0.4,0.37,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.93,2.69,D
54.76788,32.22875,333.55,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.75,5.07,D
54.77147,32.22758,336.29,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.27,5.07,D
54.77151,32.22718,336.92,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.07,7.1,D
54.77732,46.59136,356.66,0.53,0.67,2025-04-19,1047,N,VIIRS,l,2.0NRT,289.06,17.42,D
54.77905,49.37997,333.27,0.68,0.74,2025-04-19,1047,N,VIIRS,n,2.0NRT,293.13,3.37,D
54.78138,49.37761,339.97,0.68,0.74,2025-04-19,1047,N,VIIRS,n,2.0NRT,293.28,12.96,D
54.78364,46.59211,367,0.53,0.67,2025-04-19,1047,N,VIIRS,h,2.0NRT,294.39,13.66,D
54.78373,46.58344,341.39,0.53,0.67,2025-04-19,1047,N,VIIRS,n,2.0NRT,294.64,13.66,D
54.78563,49.3922,336.36,0.69,0.74,2025-04-19,1047,N,VIIRS,n,2.0NRT,291.13,8.85,D
54.78601,49.38099,353.15,0.68,0.74,2025-04-19,1047,N,VIIRS,n,2.0NRT,293.9,8.85,D
54.788,49.38987,345.43,0.68,0.74,2025-04-19,1047,N,VIIRS,n,2.0NRT,292.56,17.92,D
54.7881,30.91204,337.26,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.62,3.13,D
54.78921,31.13415,336.52,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.75,2.55,D
54.7919,31.12621,343.13,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.74,5.43,D
54.79348,31.13966,328.81,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.48,2.55,D
54.79537,31.125,345.83,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.94,5.43,D
54.79885,31.12379,345.52,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.68,15.2,D
54.80233,31.12257,333.54,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.1,15.2,D
54.81484,31.16715,336.41,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.88,3.43,D
54.81911,31.17263,348.96,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.5,7.54,D
54.8199,31.17936,336.29,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.01,7.54,D
54.82339,31.17812,351.05,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.18,7.54,D
54.82418,31.18485,334.01,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.79,9.75,D
54.83812,31.17995,332.08,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.97,11.26,D
54.83892,31.18672,354.56,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.71,11.26,D
54.83972,31.19348,331.85,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.79,2.98,D
54.84163,29.99463,334.81,0.41,0.37,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.79,3.41,D
54.84697,31.16276,328.77,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.28,3.23,D
54.8494,29.5618,341.64,0.4,0.37,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.53,3.26,D
54.85046,31.16153,336.31,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.3,3.23,D
54.85126,31.16832,338.06,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.54,3.23,D
54.85207,31.17509,342.92,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.42,5.28,D
54.85429,31.44294,329.02,0.44,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.66,2.45,D
54.85509,31.44979,333.33,0.44,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.26,2.45,D
54.8555,30.81076,331.76,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.67,3.6,D
54.85612,24.54429,335.99,0.4,0.37,2025-04-19,1047,N,VIIRS,n,2.0NRT,293.46,2.01,D
54.85781,31.44173,337.78,0.44,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.51,4.08,D
54.85908,30.96186,347.07,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.68,5.94,D
54.86105,32.50566,329.41,0.47,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.68,5.74,D
54.86254,30.96059,333.29,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.75,5.94,D
54.86333,30.96728,367,0.43,0.38,2025-04-19,1047,N,VIIRS,h,2.0NRT,304.12,18.48,D
54.86468,32.50446,344.03,0.47,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.33,5.74,D
54.86679,30.96601,342.32,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,302.22,6.9,D
54.86758,30.97269,338.83,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.8,6.9,D
54.86979,33.33604,349.42,0.5,0.41,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.13,8.95,D
54.87105,30.97142,334.58,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.98,6.9,D
54.87292,30.2441,335.04,0.42,0.37,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.71,6.44,D
54.87451,30.97017,327.64,0.43,0.38,2025-04-19,1047,N,VIIRS,l,2.0NRT,298.07,3.74,D
54.88142,31.3624,341.51,0.44,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.39,3.86,D
54.88145,30.96769,331.7,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.9,3.83,D
54.88492,31.36118,339.92,0.44,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.52,8.32,D
54.88733,31.38172,330.96,0.44,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,295.37,1.99,D
54.89812,31.39143,343.37,0.44,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.81,7.97,D
54.8989,31.39827,338.2,0.44,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.74,7.97,D
54.89945,31.39174,344.28,0.44,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.56,9.54,D
54.90025,31.39858,347.78,0.44,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.42,9.17,D
54.90173,33.31044,332.55,0.5,0.41,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.68,3.12,D
54.90241,31.39705,339.51,0.44,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.12,3.26,D
54.91523,31.3498,330.37,0.44,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.81,4.18,D
54.91787,36.80871,349.14,0.44,0.46,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.91,4.4,D
54.92188,31.37598,331.23,0.44,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.84,2.66,D
54.92968,31.38036,336.34,0.44,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.67,3.92,D
54.9486,34.53638,331.93,0.55,0.42,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.26,3.55,D
54.94936,34.54498,330.23,0.55,0.42,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.82,3.55,D
54.96038,31.65001,339.26,0.45,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.08,4.35,D
55.01425,32.41757,340.65,0.47,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.9,6.15,D
55.01524,32.46289,337.31,0.47,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.64,4.21,D
55.01525,32.41762,340.37,0.47,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.95,5.62,D
55.01601,32.47026,330.77,0.47,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.15,3.8,D
55.0164,32.46286,334.44,0.47,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.76,3.84,D
55.01719,32.47021,336.48,0.47,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.76,3.84,D
